Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T_12
1997,4,16,0,0,0,0.526525497436523,121.318634033203,209.641876220703,-15.987646484375,50.1794662475586,-1.92686295509338,28.6101665496826,8.4491491317749,-16.9093078613281,-14.2062438964844,0,-37.6872863769531,-14.2912963867187,0.000879167637322,99688.5234375,0
1996,2,27,0,0,3,0.408229917287827,22.6690845489502,220.428070068359,-9.56143798828123,9.45964241027832,0.437444597482681,-11.448034286499,10.7280197143555,-9.39456787109373,-9.84348144531248,0,-43.9756736755371,-10.1510070800781,0.0015276130288839,101530.5390625,0
1994,1,20,0,0,3,0.344971477985382,0,199.162368774414,-24.0156005859375,0,-6.99112701416016,37.7761878967285,6.00107192993164,-25.0238708496094,-20.7172149658203,0,-14.2837047576904,-21.3907989501953,0.0004449932894203,103168.765625,0
1989,4,19,0,0,0,0.554869413375854,186.43212890625,200.192184448242,-15.2294372558594,86.4125595092773,-4.77230787277222,38.9755935668945,10.1929864883423,-16.2500366210937,-13.5562194824219,0,-52.9237060546875,-13.557470703125,0.0009343480924144,103102.8828125,0
1999,11,27,1,0,2,0.303018987178802,0,226.328353881836,-17.1056884765625,0,-5.78092765808105,7.8370623588562,2.35530161857605,-17.3277648925781,-13.5154479980469,0,-7.3854284286499,-16.2560180664062,0.0008415430784225,102297.09375,0
1991,3,29,0,1,0,0.538126945495605,100.700401306152,186.159225463867,-25.8081115722656,42.1335220336914,-3.15059852600098,23.1848831176758,1.52040123939514,-26.5739196777344,-20.3853820800781,0,-27.9525051116943,-21.8203643798828,0.0003569056279957,100247.1171875,0
1987,2,11,0,0,3,0.385882467031479,5.92577362060547,167.288864135742,-29.2113250732422,2.5294029712677,-5.35061740875244,29.9855537414551,6.12804841995239,-29.8508209228515,-26.2186340332031,0,-16.4458560943604,-27.4832366943359,0.0002763479133136,103908.4921875,0
1993,10,10,1,0,2,0.173332318663597,35.2519111633301,281.49365234375,1.96914062500002,25.0366382598877,6.786789894104,-11.7686891555786,8.49270629882812,2.6600280761719,1.00100097656252,1.60547852516174,-30.1008205413818,0.941918945312523,0.00409363117069,100047.8984375,0
1999,10,6,0,0,2,0.169071823358536,38.3884353637695,218.181564331055,-2.87839355468748,17.6220054626465,-4.42830228805542,0.552266120910645,19.3934993743896,-3.43161621093748,-2.6208557128906,1.56970596313477,-73.0337600708008,-2.48715820312498,0.0023322526831179,100598.40625,1
1997,9,19,0,0,1,0,85.5003128051758,270.134887695312,3.02547607421877,82.7537078857422,4.25344181060791,-2.04646754264832,4.50107097625732,3.96566162109377,2.18166503906252,14.151050567627,-56.712459564209,1.81142578125002,0.0043143071234226,99744.53125,0
