Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T8
2008,3,11,0,0,3,0.448245108127594,46.7555732727051,212.020370483398,-22.6467498779297,19.0618877410889,-1.83083593845367,7.41931581497192,3.24874997138977,-23.1491912841797,-22.4408020019531,0,-12.247034072876,-22.4408020019531,0.0005275389412418,101262.6171875,0
2008,8,31,1,0,1,0.0005397163331508,149.666259765625,270.656372070312,6.56508789062502,125.140251159668,4.72820615768433,14.114709854126,2.98530554771423,6.86470947265627,5.84914550781252,29.1112365722656,-66.858512878418,5.80617675781252,0.0051038665696978,101577.78125,1
2008,1,30,0,0,3,0.331338375806808,2.25496935844421,180.578033447266,-23.8325561523437,0.978131890296936,-4.0350661277771,-25.4084396362305,7.57673168182373,-19.3099578857422,-26.4857543945312,0,-29.6592273712158,-26.4866241455078,0.0004048738046549,100510.6484375,0
2011,12,24,1,0,3,0.439818650484085,0,174.558349609375,-31.2058929443359,0,-6.14590311050415,-5.4889874458313,3.8296844959259,-29.5543579101562,-33.6692260742187,0,-12.1056814193726,-33.6695617675781,0.0002094541705446,101300.7890625,0
2008,6,20,0,0,0,0.0021912371739745,311.6025390625,276.671478271484,11.55654296875,258.185668945312,32.2922210693359,36.7152214050293,2.99101257324219,11.3314453125,12.14443359375,78.0158004760742,-89.310546875,12.1122375488281,0.0064194458536803,101493.015625,1
2003,2,18,0,0,3,0.671352446079254,26.83935546875,144.401702880859,-26.0006469726562,11.5226221084595,-5.86377096176147,-11.4287347793579,3.22029328346252,-20.9142364501953,-38.0012878417969,0,-29.3540153503418,-38.0021881103515,0.000341108883731,102533.71875,0
2011,11,5,1,0,2,0.301854372024536,6.81178140640259,231.3955078125,-15.5086730957031,2.91524791717529,-2.83747911453247,-5.96151065826416,4.79034614562988,-14.6153625488281,-16.3677429199219,0,-15.492280960083,-16.3677429199219,0.0010693538933992,100841.1328125,0
2005,3,5,1,0,3,0.634271323680878,47.1453666687012,175.303039550781,-26.7290710449219,19.7112407684326,-3.74046635627747,-1.02642512321472,2.8972053527832,-24.9543823242187,-30.548452758789,0,-22.0072498321533,-30.5489715576172,0.0003936534340027,99979.078125,0
2004,4,23,0,0,0,0.50810182094574,185.974746704102,232.192153930664,-7.38846435546873,87.0963973999023,-0.562578618526459,18.3353538513184,3.56642818450928,-7.26584472656248,-8.03165283203123,0,-48.8276634216309,-8.03177490234373,0.0020766304805874,100642.390625,0
2004,9,12,1,0,1,0.173332616686821,65.7851181030273,277.756744384766,-1.24838867187498,50.8190460205078,-4.94938564300537,10.8245124816895,3.0496187210083,-1.67862548828123,-0.609350585937477,7.09426546096802,-27.368049621582,-1.16715087890623,0.0034770511556416,100401.4609375,0
2010,7,12,0,0,1,0.0018440289422869,137.53645324707,303.999237060547,5.29387817382815,114.43335723877,-16.1609344482422,37.0446853637695,4.96552991867065,4.24276123046877,6.06459960937502,32.0476417541504,-34.8102531433105,6.0566345214844,0.0052960910834372,100622.21875,1
2013,1,16,0,0,3,0.532489955425262,0.0139834778383374,209.927520751953,-21.0161499023437,0.0061312355101108,-5.92767572402954,-7.30460405349731,4.89271259307861,-20.4945739746094,-21.9374145507812,0,-16.3211536407471,-21.9363006591797,0.0005937494570389,102214.09375,0
2016,1,30,1,0,3,0.47096386551857,3.79753232002258,228.692962646484,-11.7824768066406,1.72286343574524,-0.940193176269531,-22.730806350708,7.94866323471069,-9.18631591796873,-13.4832824707031,0,-29.4153747558594,-13.4840148925781,0.0013835252029821,100011.546875,0
2009,9,10,0,0,1,0.173148483037949,136.13215637207,266.571441650391,6.48690185546877,113.112327575684,13.9124488830566,-3.01435852050781,4.67597436904907,8.5660339355469,5.8616882324219,20.502233505249,-69.3176879882812,5.7125183105469,0.0057529690675437,100098.7578125,1
2005,12,15,0,0,2,0.351619482040405,0,185.550857543945,-26.0511688232422,0,-6.71586465835571,-4.65787839889526,2.84504532814026,-23.6206115722656,-31.0690216064453,0,-9.51890850067139,-31.068472290039,0.0003690681478474,101721.65625,0
2011,10,22,1,0,2,0.173654094338417,26.7762145996094,189.421768188477,-13.9786437988281,14.0780963897705,-21.2511196136475,-3.90534496307373,2.45465040206909,-11.0981201171875,-13.59091796875,1.58184313774109,-38.0334053039551,-21.0753234863281,0.0010627581505104,100414.5546875,0
2016,5,22,1,0,0,0.0032601626589894,94.9277496337891,303.141174316406,6.40877685546877,79.101676940918,14.7909593582153,7.89069604873657,4.50373125076294,6.27852783203127,6.19732055664065,26.2689552307129,-27.7131214141846,6.1857849121094,0.0058066793717443,100735.4453125,1
2010,4,1,0,0,0,0.589577555656433,107.689125061035,215.399642944336,-17.771826171875,44.7697677612305,-2.06308889389038,15.112774848938,3.90613603591919,-17.9121154785156,-17.5361694335937,0,-27.4067516326904,-17.5361694335937,0.0008871261961758,100418.59375,0
